state,country,lat,long,date,deaths,deaths_new
,antigua-and-barbuda,17.0608,-61.7964,2020-02-06,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-02-07,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-02-08,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-02-09,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-02-10,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-02-11,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-02-12,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-02-13,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-02-14,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-02-15,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-02-16,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-02-17,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-02-18,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-02-19,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-02-20,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-02-21,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-02-22,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-02-23,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-02-24,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-02-25,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-02-26,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-02-27,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-02-28,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-02-29,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-01,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-02,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-03,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-04,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-05,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-06,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-07,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-08,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-09,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-10,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-11,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-12,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-13,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-14,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-15,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-16,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-17,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-18,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-19,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-20,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-21,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-22,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-23,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-24,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-25,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-26,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-27,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-28,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-29,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-30,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-31,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-01,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-02,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-03,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-04,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-05,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-06,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-07,1,1
,antigua-and-barbuda,17.0608,-61.7964,2020-04-08,2,1
,antigua-and-barbuda,17.0608,-61.7964,2020-04-09,2,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-10,2,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-11,2,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-12,2,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-13,2,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-14,2,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-15,2,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-16,3,1
,antigua-and-barbuda,17.0608,-61.7964,2020-04-17,3,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-18,3,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-19,3,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-20,3,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-21,3,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-22,3,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-23,3,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-24,3,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-25,3,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-26,3,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-27,3,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-28,3,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-29,3,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-30,3,0
,antigua-and-barbuda,17.0608,-61.7964,2020-05-01,3,0
,antigua-and-barbuda,17.0608,-61.7964,2020-05-02,3,0
,antigua-and-barbuda,17.0608,-61.7964,2020-05-03,3,0
,antigua-and-barbuda,17.0608,-61.7964,2020-05-04,3,0
,argentina,-38.4161,-63.6167,2020-01-22,0,0
,argentina,-38.4161,-63.6167,2020-01-23,0,0
,argentina,-38.4161,-63.6167,2020-01-24,0,0
,argentina,-38.4161,-63.6167,2020-01-25,0,0
,argentina,-38.4161,-63.6167,2020-01-26,0,0
,argentina,-38.4161,-63.6167,2020-01-27,0,0
,argentina,-38.4161,-63.6167,2020-01-28,0,0
,argentina,-38.4161,-63.6167,2020-01-29,0,0
,argentina,-38.4161,-63.6167,2020-01-30,0,0
,argentina,-38.4161,-63.6167,2020-01-31,0,0
,argentina,-38.4161,-63.6167,2020-02-01,0,0
,argentina,-38.4161,-63.6167,2020-02-02,0,0
,argentina,-38.4161,-63.6167,2020-02-03,0,0
,argentina,-38.4161,-63.6167,2020-02-04,0,0
,argentina,-38.4161,-63.6167,2020-02-05,0,0
,argentina,-38.4161,-63.6167,2020-02-06,0,0
,argentina,-38.4161,-63.6167,2020-02-07,0,0
,argentina,-38.4161,-63.6167,2020-02-08,0,0
,argentina,-38.4161,-63.6167,2020-02-09,0,0
,argentina,-38.4161,-63.6167,2020-02-10,0,0
,argentina,-38.4161,-63.6167,2020-02-11,0,0
,argentina,-38.4161,-63.6167,2020-02-12,0,0
,argentina,-38.4161,-63.6167,2020-02-13,0,0
,argentina,-38.4161,-63.6167,2020-02-14,0,0
,argentina,-38.4161,-63.6167,2020-02-15,0,0
,argentina,-38.4161,-63.6167,2020-02-16,0,0
,argentina,-38.4161,-63.6167,2020-02-17,0,0
,argentina,-38.4161,-63.6167,2020-02-18,0,0
,argentina,-38.4161,-63.6167,2020-02-19,0,0
,argentina,-38.4161,-63.6167,2020-02-20,0,0
,argentina,-38.4161,-63.6167,2020-02-21,0,0
,argentina,-38.4161,-63.6167,2020-02-22,0,0
,argentina,-38.4161,-63.6167,2020-02-23,0,0
,argentina,-38.4161,-63.6167,2020-02-24,0,0
,argentina,-38.4161,-63.6167,2020-02-25,0,0
,argentina,-38.4161,-63.6167,2020-02-26,0,0
,argentina,-38.4161,-63.6167,2020-02-27,0,0
,argentina,-38.4161,-63.6167,2020-02-28,0,0
,argentina,-38.4161,-63.6167,2020-02-29,0,0
,argentina,-38.4161,-63.6167,2020-03-01,0,0
,argentina,-38.4161,-63.6167,2020-03-02,0,0
,argentina,-38.4161,-63.6167,2020-03-03,0,0
,argentina,-38.4161,-63.6167,2020-03-04,0,0
,argentina,-38.4161,-63.6167,2020-03-05,0,0
,argentina,-38.4161,-63.6167,2020-03-06,0,0
,argentina,-38.4161,-63.6167,2020-03-07,0,0
,argentina,-38.4161,-63.6167,2020-03-08,1,1
,argentina,-38.4161,-63.6167,2020-03-09,1,0
,argentina,-38.4161,-63.6167,2020-03-10,1,0
,argentina,-38.4161,-63.6167,2020-03-11,1,0
,argentina,-38.4161,-63.6167,2020-03-12,1,0
,argentina,-38.4161,-63.6167,2020-03-13,2,1
,argentina,-38.4161,-63.6167,2020-03-14,2,0
,argentina,-38.4161,-63.6167,2020-03-15,2,0
,argentina,-38.4161,-63.6167,2020-03-16,2,0
,argentina,-38.4161,-63.6167,2020-03-17,2,0
,argentina,-38.4161,-63.6167,2020-03-18,2,0
,argentina,-38.4161,-63.6167,2020-03-19,3,1
,argentina,-38.4161,-63.6167,2020-03-20,3,0
,argentina,-38.4161,-63.6167,2020-03-21,4,1
,argentina,-38.4161,-63.6167,2020-03-22,4,0
,argentina,-38.4161,-63.6167,2020-03-23,4,0
,argentina,-38.4161,-63.6167,2020-03-24,6,2
,argentina,-38.4161,-63.6167,2020-03-25,8,2
,argentina,-38.4161,-63.6167,2020-03-26,9,1
,argentina,-38.4161,-63.6167,2020-03-27,13,4
,argentina,-38.4161,-63.6167,2020-03-28,18,5
,argentina,-38.4161,-63.6167,2020-03-29,19,1
,argentina,-38.4161,-63.6167,2020-03-30,23,4
,argentina,-38.4161,-63.6167,2020-03-31,27,4
,argentina,-38.4161,-63.6167,2020-04-01,28,1
,argentina,-38.4161,-63.6167,2020-04-02,36,8
,argentina,-38.4161,-63.6167,2020-04-03,39,3
,argentina,-38.4161,-63.6167,2020-04-04,43,4
,argentina,-38.4161,-63.6167,2020-04-05,44,1
,argentina,-38.4161,-63.6167,2020-04-06,48,4
,argentina,-38.4161,-63.6167,2020-04-07,56,8
,argentina,-38.4161,-63.6167,2020-04-08,63,7
,argentina,-38.4161,-63.6167,2020-04-09,72,9
,argentina,-38.4161,-63.6167,2020-04-10,82,10
,argentina,-38.4161,-63.6167,2020-04-11,83,1
,argentina,-38.4161,-63.6167,2020-04-12,90,7
,argentina,-38.4161,-63.6167,2020-04-13,97,7
,argentina,-38.4161,-63.6167,2020-04-14,102,5
,argentina,-38.4161,-63.6167,2020-04-15,111,9
,argentina,-38.4161,-63.6167,2020-04-16,115,4
,argentina,-38.4161,-63.6167,2020-04-17,123,8
,argentina,-38.4161,-63.6167,2020-04-18,129,6
,argentina,-38.4161,-63.6167,2020-04-19,132,3
,argentina,-38.4161,-63.6167,2020-04-20,136,4
,argentina,-38.4161,-63.6167,2020-04-21,147,11
,argentina,-38.4161,-63.6167,2020-04-22,152,5
,argentina,-38.4161,-63.6167,2020-04-23,165,13
,argentina,-38.4161,-63.6167,2020-04-24,176,11
,argentina,-38.4161,-63.6167,2020-04-25,185,9
,argentina,-38.4161,-63.6167,2020-04-26,192,7
,argentina,-38.4161,-63.6167,2020-04-27,197,5
,argentina,-38.4161,-63.6167,2020-04-28,207,10
,argentina,-38.4161,-63.6167,2020-04-29,214,7
,argentina,-38.4161,-63.6167,2020-04-30,218,4
,argentina,-38.4161,-63.6167,2020-05-01,225,7
,argentina,-38.4161,-63.6167,2020-05-02,237,12
,argentina,-38.4161,-63.6167,2020-05-03,246,9
,argentina,-38.4161,-63.6167,2020-05-04,260,14
,armenia,40.0691,45.0382,2020-01-22,0,0
,armenia,40.0691,45.0382,2020-01-23,0,0
,armenia,40.0691,45.0382,2020-01-24,0,0
,armenia,40.0691,45.0382,2020-01-25,0,0
,armenia,40.0691,45.0382,2020-01-26,0,0
,armenia,40.0691,45.0382,2020-01-27,0,0
,armenia,40.0691,45.0382,2020-01-28,0,0
,armenia,40.0691,45.0382,2020-01-29,0,0
,armenia,40.0691,45.0382,2020-01-30,0,0
,armenia,40.0691,45.0382,2020-01-31,0,0
,armenia,40.0691,45.0382,2020-02-01,0,0
,armenia,40.0691,45.0382,2020-02-02,0,0
,armenia,40.0691,45.0382,2020-02-03,0,0
,armenia,40.0691,45.0382,2020-02-04,0,0
,armenia,40.0691,45.0382,2020-02-05,0,0
,armenia,40.0691,45.0382,2020-02-06,0,0
,armenia,40.0691,45.0382,2020-02-07,0,0
,armenia,40.0691,45.0382,2020-02-08,0,0
,armenia,40.0691,45.0382,2020-02-09,0,0
,armenia,40.0691,45.0382,2020-02-10,0,0
,armenia,40.0691,45.0382,2020-02-11,0,0
,armenia,40.0691,45.0382,2020-02-12,0,0
,armenia,40.0691,45.0382,2020-02-13,0,0
,armenia,40.0691,45.0382,2020-02-14,0,0
,armenia,40.0691,45.0382,2020-02-15,0,0
,armenia,40.0691,45.0382,2020-02-16,0,0
,armenia,40.0691,45.0382,2020-02-17,0,0
,armenia,40.0691,45.0382,2020-02-18,0,0
,armenia,40.0691,45.0382,2020-02-19,0,0
,armenia,40.0691,45.0382,2020-02-20,0,0
,armenia,40.0691,45.0382,2020-02-21,0,0
,armenia,40.0691,45.0382,2020-02-22,0,0
,armenia,40.0691,45.0382,2020-02-23,0,0
,armenia,40.0691,45.0382,2020-02-24,0,0
,armenia,40.0691,45.0382,2020-02-25,0,0
,armenia,40.0691,45.0382,2020-02-26,0,0
,armenia,40.0691,45.0382,2020-02-27,0,0
,armenia,40.0691,45.0382,2020-02-28,0,0
,armenia,40.0691,45.0382,2020-02-29,0,0
,armenia,40.0691,45.0382,2020-03-01,0,0
,armenia,40.0691,45.0382,2020-03-02,0,0
,armenia,40.0691,45.0382,2020-03-03,0,0
,armenia,40.0691,45.0382,2020-03-04,0,0
,armenia,40.0691,45.0382,2020-03-05,0,0
,armenia,40.0691,45.0382,2020-03-06,0,0
,armenia,40.0691,45.0382,2020-03-07,0,0
,armenia,40.0691,45.0382,2020-03-08,0,0
,armenia,40.0691,45.0382,2020-03-09,0,0
,armenia,40.0691,45.0382,2020-03-10,0,0
,armenia,40.0691,45.0382,2020-03-11,0,0
,armenia,40.0691,45.0382,2020-03-12,0,0
,armenia,40.0691,45.0382,2020-03-13,0,0
,armenia,40.0691,45.0382,2020-03-14,0,0
,armenia,40.0691,45.0382,2020-03-15,0,0
,armenia,40.0691,45.0382,2020-03-16,0,0
,armenia,40.0691,45.0382,2020-03-17,0,0
,armenia,40.0691,45.0382,2020-03-18,0,0
,armenia,40.0691,45.0382,2020-03-19,0,0
,armenia,40.0691,45.0382,2020-03-20,0,0
,armenia,40.0691,45.0382,2020-03-21,0,0
,armenia,40.0691,45.0382,2020-03-22,0,0
,armenia,40.0691,45.0382,2020-03-23,0,0
,armenia,40.0691,45.0382,2020-03-24,0,0
,armenia,40.0691,45.0382,2020-03-25,0,0
,armenia,40.0691,45.0382,2020-03-26,1,1
,armenia,40.0691,45.0382,2020-03-27,1,0
,armenia,40.0691,45.0382,2020-03-28,1,0
,armenia,40.0691,45.0382,2020-03-29,3,2
,armenia,40.0691,45.0382,2020-03-30,3,0
,armenia,40.0691,45.0382,2020-03-31,3,0
,armenia,40.0691,45.0382,2020-04-01,4,1
,armenia,40.0691,45.0382,2020-04-02,7,3
,armenia,40.0691,45.0382,2020-04-03,7,0
,armenia,40.0691,45.0382,2020-04-04,7,0
,armenia,40.0691,45.0382,2020-04-05,7,0
,armenia,40.0691,45.0382,2020-04-06,8,1
,armenia,40.0691,45.0382,2020-04-07,8,0
,armenia,40.0691,45.0382,2020-04-08,9,1
,armenia,40.0691,45.0382,2020-04-09,10,1
,armenia,40.0691,45.0382,2020-04-10,12,2
,armenia,40.0691,45.0382,2020-04-11,13,1
,armenia,40.0691,45.0382,2020-04-12,13,0
,armenia,40.0691,45.0382,2020-04-13,14,1
,armenia,40.0691,45.0382,2020-04-14,16,2
,armenia,40.0691,45.0382,2020-04-15,17,1
,armenia,40.0691,45.0382,2020-04-16,18,1
,armenia,40.0691,45.0382,2020-04-17,19,1
,armenia,40.0691,45.0382,2020-04-18,20,1
,armenia,40.0691,45.0382,2020-04-19,20,0
,armenia,40.0691,45.0382,2020-04-20,22,2
,armenia,40.0691,45.0382,2020-04-21,24,2
,armenia,40.0691,45.0382,2020-04-22,24,0
,armenia,40.0691,45.0382,2020-04-23,24,0
,armenia,40.0691,45.0382,2020-04-24,27,3
,armenia,40.0691,45.0382,2020-04-25,28,1
,armenia,40.0691,45.0382,2020-04-26,28,0
,armenia,40.0691,45.0382,2020-04-27,29,1
,armenia,40.0691,45.0382,2020-04-28,30,1
,armenia,40.0691,45.0382,2020-04-29,30,0
,armenia,40.0691,45.0382,2020-04-30,32,2
,armenia,40.0691,45.0382,2020-05-01,33,1
,armenia,40.0691,45.0382,2020-05-02,33,0
,armenia,40.0691,45.0382,2020-05-03,35,2
,armenia,40.0691,45.0382,2020-05-04,39,4
australian-capital-territory,australia,-35.4735,149.0124,2020-01-22,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-01-23,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-01-24,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-01-25,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-01-26,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-01-27,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-01-28,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-01-29,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-01-30,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-01-31,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-01,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-02,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-03,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-04,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-05,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-06,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-07,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-08,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-09,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-10,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-11,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-12,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-13,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-14,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-15,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-16,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-17,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-18,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-19,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-20,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-21,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-22,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-23,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-24,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-25,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-26,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-27,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-28,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-29,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-01,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-02,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-03,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-04,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-05,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-06,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-07,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-08,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-09,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-10,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-11,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-12,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-13,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-14,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-15,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-16,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-17,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-18,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-19,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-20,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-21,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-22,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-23,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-24,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-25,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-26,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-27,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-28,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-29,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-30,1,1
australian-capital-territory,australia,-35.4735,149.0124,2020-03-31,1,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-01,1,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-02,1,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-03,1,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-04,2,1
australian-capital-territory,australia,-35.4735,149.0124,2020-04-05,2,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-06,2,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-07,2,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-08,2,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-09,2,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-10,2,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-11,2,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-12,2,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-13,2,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-14,2,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-15,3,1
australian-capital-territory,australia,-35.4735,149.0124,2020-04-16,3,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-17,3,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-18,3,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-19,3,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-20,3,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-21,3,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-22,3,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-23,3,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-24,3,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-25,3,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-26,3,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-27,3,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-28,3,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-29,3,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-30,3,0
australian-capital-territory,australia,-35.4735,149.0124,2020-05-01,3,0
australian-capital-territory,australia,-35.4735,149.0124,2020-05-02,3,0
australian-capital-territory,australia,-35.4735,149.0124,2020-05-03,3,0
australian-capital-territory,australia,-35.4735,149.0124,2020-05-04,3,0
new-south-wales,australia,-33.8688,151.2093,2020-01-22,0,0
new-south-wales,australia,-33.8688,151.2093,2020-01-23,0,0
new-south-wales,australia,-33.8688,151.2093,2020-01-24,0,0
new-south-wales,australia,-33.8688,151.2093,2020-01-25,0,0
new-south-wales,australia,-33.8688,151.2093,2020-01-26,0,0
new-south-wales,australia,-33.8688,151.2093,2020-01-27,0,0
new-south-wales,australia,-33.8688,151.2093,2020-01-28,0,0
new-south-wales,australia,-33.8688,151.2093,2020-01-29,0,0
new-south-wales,australia,-33.8688,151.2093,2020-01-30,0,0
new-south-wales,australia,-33.8688,151.2093,2020-01-31,0,0
new-south-wales,australia,-33.8688,151.2093,2020-02-01,0,0
new-south-wales,australia,-33.8688,151.2093,2020-02-02,0,0
new-south-wales,australia,-33.8688,151.2093,2020-02-03,0,0
new-south-wales,australia,-33.8688,151.2093,2020-02-04,0,0
new-south-wales,australia,-33.8688,151.2093,2020-02-05,0,0
new-south-wales,australia,-33.8688,151.2093,2020-02-06,0,0
new-south-wales,australia,-33.8688,151.2093,2020-02-07,0,0
new-south-wales,australia,-33.8688,151.2093,2020-02-08,0,0
new-south-wales,australia,-33.8688,151.2093,2020-02-09,0,0
new-south-wales,australia,-33.8688,151.2093,2020-02-10,0,0
new-south-wales,australia,-33.8688,151.2093,2020-02-11,0,0
new-south-wales,australia,-33.8688,151.2093,2020-02-12,0,0
new-south-wales,australia,-33.8688,151.2093,2020-02-13,0,0
new-south-wales,australia,-33.8688,151.2093,2020-02-14,0,0
new-south-wales,australia,-33.8688,151.2093,2020-02-15,0,0
new-south-wales,australia,-33.8688,151.2093,2020-02-16,0,0
new-south-wales,australia,-33.8688,151.2093,2020-02-17,0,0
new-south-wales,australia,-33.8688,151.2093,2020-02-18,0,0
new-south-wales,australia,-33.8688,151.2093,2020-02-19,0,0
new-south-wales,australia,-33.8688,151.2093,2020-02-20,0,0
new-south-wales,australia,-33.8688,151.2093,2020-02-21,0,0
new-south-wales,australia,-33.8688,151.2093,2020-02-22,0,0
new-south-wales,australia,-33.8688,151.2093,2020-02-23,0,0
new-south-wales,australia,-33.8688,151.2093,2020-02-24,0,0
new-south-wales,australia,-33.8688,151.2093,2020-02-25,0,0
new-south-wales,australia,-33.8688,151.2093,2020-02-26,0,0
new-south-wales,australia,-33.8688,151.2093,2020-02-27,0,0
new-south-wales,australia,-33.8688,151.2093,2020-02-28,0,0
new-south-wales,australia,-33.8688,151.2093,2020-02-29,0,0
new-south-wales,australia,-33.8688,151.2093,2020-03-01,0,0
new-south-wales,australia,-33.8688,151.2093,2020-03-02,0,0
new-south-wales,australia,-33.8688,151.2093,2020-03-03,0,0
new-south-wales,australia,-33.8688,151.2093,2020-03-04,1,1
new-south-wales,australia,-33.8688,151.2093,2020-03-05,1,0
