state,country,lat,long,date,confirmed,confirmed_new
gansu,china,37.8099,101.0583,2020-02-26,91,0
gansu,china,37.8099,101.0583,2020-02-27,91,0
gansu,china,37.8099,101.0583,2020-02-28,91,0
gansu,china,37.8099,101.0583,2020-02-29,91,0
gansu,china,37.8099,101.0583,2020-03-01,91,0
gansu,china,37.8099,101.0583,2020-03-02,91,0
gansu,china,37.8099,101.0583,2020-03-03,91,0
gansu,china,37.8099,101.0583,2020-03-04,91,0
gansu,china,37.8099,101.0583,2020-03-05,102,11
gansu,china,37.8099,101.0583,2020-03-06,119,17
gansu,china,37.8099,101.0583,2020-03-07,120,1
gansu,china,37.8099,101.0583,2020-03-08,124,4
gansu,china,37.8099,101.0583,2020-03-09,124,0
gansu,china,37.8099,101.0583,2020-03-10,125,1
gansu,china,37.8099,101.0583,2020-03-11,127,2
gansu,china,37.8099,101.0583,2020-03-12,127,0
gansu,china,37.8099,101.0583,2020-03-13,127,0
gansu,china,37.8099,101.0583,2020-03-14,129,2
gansu,china,37.8099,101.0583,2020-03-15,133,4
gansu,china,37.8099,101.0583,2020-03-16,133,0
gansu,china,37.8099,101.0583,2020-03-17,133,0
gansu,china,37.8099,101.0583,2020-03-18,133,0
gansu,china,37.8099,101.0583,2020-03-19,134,1
gansu,china,37.8099,101.0583,2020-03-20,134,0
gansu,china,37.8099,101.0583,2020-03-21,134,0
gansu,china,37.8099,101.0583,2020-03-22,136,2
gansu,china,37.8099,101.0583,2020-03-23,136,0
gansu,china,37.8099,101.0583,2020-03-24,136,0
gansu,china,37.8099,101.0583,2020-03-25,136,0
gansu,china,37.8099,101.0583,2020-03-26,136,0
gansu,china,37.8099,101.0583,2020-03-27,136,0
gansu,china,37.8099,101.0583,2020-03-28,136,0
gansu,china,37.8099,101.0583,2020-03-29,138,2
gansu,china,37.8099,101.0583,2020-03-30,138,0
gansu,china,37.8099,101.0583,2020-03-31,138,0
gansu,china,37.8099,101.0583,2020-04-01,138,0
gansu,china,37.8099,101.0583,2020-04-02,138,0
gansu,china,37.8099,101.0583,2020-04-03,138,0
gansu,china,37.8099,101.0583,2020-04-04,138,0
gansu,china,37.8099,101.0583,2020-04-05,138,0
gansu,china,37.8099,101.0583,2020-04-06,139,1
gansu,china,37.8099,101.0583,2020-04-07,139,0
gansu,china,37.8099,101.0583,2020-04-08,139,0
gansu,china,37.8099,101.0583,2020-04-09,139,0
gansu,china,37.8099,101.0583,2020-04-10,139,0
gansu,china,37.8099,101.0583,2020-04-11,139,0
gansu,china,37.8099,101.0583,2020-04-12,139,0
gansu,china,37.8099,101.0583,2020-04-13,139,0
gansu,china,37.8099,101.0583,2020-04-14,139,0
gansu,china,37.8099,101.0583,2020-04-15,139,0
gansu,china,37.8099,101.0583,2020-04-16,139,0
gansu,china,37.8099,101.0583,2020-04-17,139,0
gansu,china,37.8099,101.0583,2020-04-18,139,0
gansu,china,37.8099,101.0583,2020-04-19,139,0
gansu,china,37.8099,101.0583,2020-04-20,139,0
gansu,china,37.8099,101.0583,2020-04-21,139,0
gansu,china,37.8099,101.0583,2020-04-22,139,0
gansu,china,37.8099,101.0583,2020-04-23,139,0
gansu,china,37.8099,101.0583,2020-04-24,139,0
gansu,china,37.8099,101.0583,2020-04-25,139,0
gansu,china,37.8099,101.0583,2020-04-26,139,0
gansu,china,37.8099,101.0583,2020-04-27,139,0
gansu,china,37.8099,101.0583,2020-04-28,139,0
gansu,china,37.8099,101.0583,2020-04-29,139,0
guangdong,china,23.3417,113.4244,2020-01-22,26,26
guangdong,china,23.3417,113.4244,2020-01-23,32,6
guangdong,china,23.3417,113.4244,2020-01-24,53,21
guangdong,china,23.3417,113.4244,2020-01-25,78,25
guangdong,china,23.3417,113.4244,2020-01-26,111,33
guangdong,china,23.3417,113.4244,2020-01-27,151,40
guangdong,china,23.3417,113.4244,2020-01-28,207,56
guangdong,china,23.3417,113.4244,2020-01-29,277,70
guangdong,china,23.3417,113.4244,2020-01-30,354,77
guangdong,china,23.3417,113.4244,2020-01-31,436,82
guangdong,china,23.3417,113.4244,2020-02-01,535,99
guangdong,china,23.3417,113.4244,2020-02-02,632,97
guangdong,china,23.3417,113.4244,2020-02-03,725,93
guangdong,china,23.3417,113.4244,2020-02-04,813,88
guangdong,china,23.3417,113.4244,2020-02-05,895,82
guangdong,china,23.3417,113.4244,2020-02-06,970,75
guangdong,china,23.3417,113.4244,2020-02-07,1034,64
guangdong,china,23.3417,113.4244,2020-02-08,1095,61
guangdong,china,23.3417,113.4244,2020-02-09,1131,36
guangdong,china,23.3417,113.4244,2020-02-10,1159,28
guangdong,china,23.3417,113.4244,2020-02-11,1177,18
guangdong,china,23.3417,113.4244,2020-02-12,1219,42
guangdong,china,23.3417,113.4244,2020-02-13,1241,22
guangdong,china,23.3417,113.4244,2020-02-14,1261,20
guangdong,china,23.3417,113.4244,2020-02-15,1294,33
guangdong,china,23.3417,113.4244,2020-02-16,1316,22
guangdong,china,23.3417,113.4244,2020-02-17,1322,6
guangdong,china,23.3417,113.4244,2020-02-18,1328,6
guangdong,china,23.3417,113.4244,2020-02-19,1331,3
guangdong,china,23.3417,113.4244,2020-02-20,1332,1
guangdong,china,23.3417,113.4244,2020-02-21,1333,1
guangdong,china,23.3417,113.4244,2020-02-22,1339,6
guangdong,china,23.3417,113.4244,2020-02-23,1342,3
guangdong,china,23.3417,113.4244,2020-02-24,1345,3
guangdong,china,23.3417,113.4244,2020-02-25,1347,2
guangdong,china,23.3417,113.4244,2020-02-26,1347,0
guangdong,china,23.3417,113.4244,2020-02-27,1347,0
guangdong,china,23.3417,113.4244,2020-02-28,1348,1
guangdong,china,23.3417,113.4244,2020-02-29,1349,1
